wavelength_nm,R,G,B,Gray
445.3,0.969940586,0.773633008,0.988064161,0.898058584
445.4,0.969369884,0.774502568,0.987971924,0.898388174
445.5,0.968799183,0.775372129,0.987879686,0.898717763
445.6,0.968228482,0.776241689,0.987787449,0.899047352
445.7,0.967657781,0.77711125,0.987695212,0.899376941
445.8,0.96708708,0.77798081,0.987602975,0.89970653
445.9,0.967766575,0.779557178,0.987769633,0.900750197
446.0,0.969233215,0.781578565,0.988099295,0.902243461
446.1,0.970699856,0.783599951,0.988428957,0.903736724
446.2,0.972166497,0.785621337,0.988758619,0.905229988
446.3,0.973633137,0.787642724,0.989088281,0.906723251
446.4,0.975099778,0.78966411,0.989417943,0.908216515
446.5,0.976566419,0.791685497,0.989747606,0.909709778
446.6,0.978033059,0.793706883,0.990077268,0.911203042
446.7,0.9794997,0.79572827,0.99040693,0.912696305
446.8,0.9815468,0.79802129,0.990808677,0.914476828
446.9,0.983811195,0.800415995,0.991237408,0.916364887
447.0,0.98607559,0.802810701,0.99166614,0.918252945
447.1,0.988339985,0.805205406,0.992094871,0.920141004
447.2,0.99060438,0.807600112,0.992523603,0.922029063
447.3,0.992868775,0.809994818,0.992952335,0.923917121
447.4,0.995133169,0.812389523,0.993381066,0.92580518
447.5,0.997397564,0.814784229,0.993809798,0.927693238
447.6,0.999661959,0.817178935,0.994238529,0.929581297
447.7,1,0.819313099,0.994848388,0.930982843
447.8,0.999975454,0.821398223,0.99549234,0.932292815
447.9,0.999950907,0.823483346,0.996136291,0.933602788
448.0,0.999926361,0.82556847,0.996780243,0.93491276
448.1,0.999901815,0.827653594,0.997424194,0.936222733
448.2,0.999877269,0.829738718,0.998068146,0.937532705
448.3,0.999852722,0.831823842,0.998712097,0.938842678
448.4,0.999828176,0.833908966,0.999356049,0.94015265
448.5,0.99980363,0.83599409,1,0.941462623
448.6,0.998014047,0.835703903,0.999620563,0.940830319
448.7,0.996142393,0.835303268,0.999193539,0.940107702
448.8,0.994270738,0.834902633,0.998766516,0.939385085
448.9,0.992399084,0.834501998,0.998339492,0.938662468
449.0,0.99052743,0.834101363,0.997912469,0.937939851
449.1,0.988655775,0.833700728,0.997485445,0.937217234
449.2,0.986784121,0.833300093,0.997058422,0.936494616
449.3,0.984912467,0.832899457,0.996631398,0.935771999
449.4,0.983165425,0.832588105,0.996226706,0.93512982
449.5,0.983085649,0.833471324,0.996120805,0.935563864
449.6,0.983005874,0.834354542,0.996014903,0.935997908
